,link,text,author_name,screen_name,ohi
106130,https://twitter.com/TesterTwitt/status/1625548645436211200,@Julio_Rosas11 @CitizenFreePres How about F your Soros prosecutors!,EricStoner,TesterTwitt,0.972545445
1478965,https://twitter.com/JCDeardeuff/status/1623758918856966144,"@Leeram90 @townhallcom Roth is Human Scum

Would have fit right in with the Bolsheviks",Bitch McCommunist,JCDeardeuff,0.972414792
1210526,https://twitter.com/America1Eagle1/status/1625108316555825152,The itch is speaking ? Or is this Soros twin sister speaking ? Say no to digital because they will control you  if we were to go solid digitals transaction. https://t.co/bo4JE0epwH,Country girl,America1Eagle1,0.972283483
35151,https://twitter.com/Deep21Survivor/status/1624751343880617984,"Worth a listen--

The Soros Biden Connection Exposed (Ep. 1942) - The Dan Bongino Show https://t.co/E0fRzIAplc",Deep21Survivor UnknownAK,Deep21Survivor,0.972151518
915495,https://twitter.com/CharlieDUSA1/status/1623688501802815488,@theblackspiderm The Bigger Guy- Soros made agent of chaos.  The great reader of the prompter backed with division and manufactured outrage.,Charlie D. USA#1,CharlieDUSA1,0.97188592
250153,https://twitter.com/CrPaulsen/status/1624198995458260992,@BraxtonSTL Soros Owned DA Kim Gardner Found GUILTY On 141 Counts!,The truth will prevail 🇺🇸🇮🇱🇬🇧🇨🇦🇷🇺,CrPaulsen,0.971805751
1401881,https://twitter.com/MrsGamer12/status/1623462774725541888,@EliseStefanik Ya know..ya stop a  snake by cutting off it's head..follow the beginning money then let us we the people know..hint..soros,"Look, Squirrel",MrsGamer12,0.971778989
319240,https://twitter.com/LauraLeeBordas/status/1625298472298549248,i do not trust Desantis to many Bush Soros connections He is playing the fame to get into Whitehouse EXACTLY like Obama and Bush both did https://t.co/z0VvGcoAyK,TRUMP COUNTRY USA/@LauraLeeBordas,LauraLeeBordas,0.9716717
1064545,https://twitter.com/KateKatemott/status/1623357666239160320,@ClownWorld_ Nothing but a bunch of old liberals getting paid by Soros &amp; Koch to supplement their lost income under their lord and savior robinette,Kate Mott ♦️,KateKatemott,0.971644819
200070,https://twitter.com/theNoozDotXYZ/status/1625494884630294528,@CupeAB Who runs the CUPE Alberta social media and when did they decided they would peddle lies all day rather than focus on union rights? 🤔 #SorosFunded ?,Mack Burtlin \\\🐐 theNooz,theNoozDotXYZ,0.971428752
1299172,https://twitter.com/iamhartstrong/status/1624208305382952960,"@carsonkrow I had heard much in the 70s &amp; 80s: CFR, UN, Rockefeller, Federal Reserve, Bilderberg, Illuminati, Huxleys, Rhodes, Fabians, Rothschilds, the entire British Socialist apparatus, etc. In 1993, after Stone's JFK in 1991, I went down the rabbit hole.",ExtraExtraReadAllAboutIt (same@gab),iamhartstrong,0.971347332
472550,https://twitter.com/eaglesgalore1/status/1624067771699953664,"@RealMattCouch You do realize he was installed, right? I live in this nightmare of a state where election integrity is out the door thanks to Soros, Philly &amp; Allegheny corruption, crooked AG, 🐺 doing👇 https://t.co/8RVPJbmBdj, 
drop boxes, ballot harvesting, etc.",Erica Weavs,eaglesgalore1,0.971320093
316201,https://twitter.com/RIred61/status/1625584839658274816,"@CitizenFreePres Anthony McRae, the Michigan State shooter, was charged in June 2019 with illegally carrying a concealed handgun without a permit, but later had those charges dismissed by George Soros-backed prosecutor Carol Siemon. Enforce existing laws leave law abiding citizens alone",Soarfeet,RIred61,0.971265674
884907,https://twitter.com/T2IndDesign/status/1625009578894311424,@realstewpeters That’s a Jew star lol,t^2,T2IndDesign,0.970909238
911005,https://twitter.com/valamontestony/status/1623361874266886144,@CimbrianMarius Junk the poor dumb greek goyim!,Valamontes Antonios,valamontestony,0.970771015
1702,https://twitter.com/beachbum_251/status/1625252938703597568,@ClownWorld_ That (((nose))),beachbum_251,beachbum_251,0.970659912
1129829,https://twitter.com/NutZak/status/1624207967959625728,"@scaredystopian1 @autisticbimbo @BfflWffl England emancipated the slaves in 1833. They did this by buying all slaves that came ashore. They could afford buying all the slaves by borrowing money from...The Rothschild banks.
Emancipation in England was seen as their generation's great virtue and is still regarded so.",Nut Zak,NutZak,0.970659912
250154,https://twitter.com/CrPaulsen/status/1624198200486756352,"@MoRepKimGardner Soros Owned DA Kim Gardner Found GUILTY On 141 Counts!

Karma is a bit*h, right Kim? 🤣🤣",The truth will prevail 🇺🇸🇮🇱🇬🇧🇨🇦🇷🇺,CrPaulsen,0.9706043
528433,https://twitter.com/benandlouie/status/1623459153359388672,@harryjsisson How much is Soros paying you,jeanette,benandlouie,0.9706043
1054105,https://twitter.com/NitaSpeaks/status/1623344424640999424,"This WILL be your future soon unless we #Resist the #DigitalID being pushed by the #WEF, #BillGates, #Soros and other tyrants. https://t.co/zwGH3x2pan",Nita Freedom,NitaSpeaks,0.970548511
1405508,https://twitter.com/rfragan/status/1625607455068528640,"@DonaldJTrumpJr By design. Remember Fast &amp; Furious? BO got caught, so it’s domestic violence to overthrow 2nd Amendment. Soros investing in Great Reset, UN Proj 2030. Fundamentally changed Education, common core, CRT; changed Govt 2008 biggest employer; intelligence 17 agencies w/no oversight.",Robin Ragan Conklin,rfragan,0.970464647
1278185,https://twitter.com/JadeNushuz4me/status/1624601517150855168,"Why Does Hillary Clinton Look Like She's Slowly Morphed Into George Soros?
#Scamming people again #CrookedHillary ⁦@HillaryClinton⁩  https://t.co/OFS4OuMsO5",President Elect Jade,JadeNushuz4me,0.970464647
543571,https://twitter.com/USABorn55/status/1623761076796944384,"@RepClayHiggins Prison isnt good enough!
It's treason!!!!
But get that pedophile Yoel Roth off the streets.",DogTurd,USABorn55,0.970408618
667309,https://twitter.com/dalonnas_60/status/1623727087533293568,"@gena_altheide @CheribumofGlory We all know that. We know that she is taking orders from Obama, who is taking his orders from Soros.",D Sprinkle 🚛💨💕,dalonnas_60,0.970352471
113744,https://twitter.com/MONTMAN9500/status/1625639249008816128,"Can you believe this #PanicMerchant is still pushing the ‘vaccine’ and masks? 

Didn’t #GrantWahl have life insurance? 

How many more shekels do you need, you #greedy POS?

Blood is on your hands. 

#Plandemic 

#vaccineinjuries #VaccineDeath #VaccineSideEffects 

#NoAmnesty https://t.co/ogwUEEL2lZ",White Richard Pryor,MONTMAN9500,0.969985008
574181,https://twitter.com/ERpatriot/status/1623895651074420736,@danielsgoldman Another liberal soros funded douchebag from NY.,MAGADOC,ERpatriot,0.969928145
1321320,https://twitter.com/mjones3434/status/1624171811771482112,"@mitchellvii Jared Kushner… nepotism at its finest. Kushner got funding for one of his businesses from Soros money and Goldman Sachs. Hard to square up for the Trump simps, his family is in bed with Soros and the banks…",Matt Jones,mjones3434,0.969756842
421231,https://twitter.com/WOLFM00N/status/1624812608820854784,@GonzaloLira1968 @iluvtheater Anyone watching the American TV drama FBI International would see how strong the desire for color revolution in Hungary is with this Soros-funded crowd.  The Hungarian right is portrayed viciously by Hollywood.,Wolf Moon,WOLFM00N,0.969613254
41899,https://twitter.com/Article4Warrior/status/1624655078983598080,"@PeImeniPusha Soros's various Open Societies Foundations lead the way. In Ukraine it was Int'l Renaissance. In Russia, it was Open Russia. Soros funded Otpor &amp; and groups like them; including AntiFa. Both sides funded to cause civil unrest.",Empowered Rights,Article4Warrior,0.969497919
843942,https://twitter.com/kickencoach/status/1623327722532380672,@LurkBat @RonFilipkowski Biden a crook Soros owns the Dems what a partnership🙄🤡🤮,steve,kickencoach,0.969411194
167674,https://twitter.com/chump24042266/status/1624772005009543168,"@PowerUSAID @USAmbHungary @USAID You just can’t help yourself, can you. Here comes another one. You’re fighting hard to get Soros back into power in Hungary.",Jan Galt,chump24042266,0.969324172
1096698,https://twitter.com/Patrickwestpalm/status/1625611622231187456,"@davidhogg111 Still dancing on the graves of the Parkland martyres for George Soros $$$ you were neither at the school 5 yrs ago, nor today for the remembrance ceremonies.",jack,Patrickwestpalm,0.96923691
1247979,https://twitter.com/JohnnyNobody_/status/1624486988727439360,"@jakeshieldsajj Intentional. Klaus, the WEF, and Soros somehow have gained enough power to influence governments",Johnny Nobody,JohnnyNobody_,0.96914947
1215807,https://twitter.com/reagan80mom1/status/1625490261752029184,@dbjNYGA @mkolken What do you expect when Soros DAs let the criminals go free?,Sharon 'DR Deplorable Chump' Lee,reagan80mom1,0.969120264
1138861,https://twitter.com/dullman_nonnie/status/1624832327732846592,"@julie_kelly2 The Fourth Reich is here, its the Democrap Party that’s overflowing with Marxist pushing for a Communist/Socialist totalitarian State!!!
No wonder they have a bumbling fool as President, he’s just a cover for whoever is behind this.
Obama-Soros-Klaus Schwab are the key players.",❌Nonnie Dullman❌,dullman_nonnie,0.969120264
549246,https://twitter.com/websterscat/status/1623118241827639296,"@Hil1Bil1y @sango4507 @DerrickEvans_WV Not what I said at all.  Antifa broke the windows.  Antifa is funded by George Soros and some in the democratic party.  I didn't say anything about any type of revenge.   But hey, keep twisting the words to fit your narrative.
I am done responding",websterscat,websterscat,0.969061792
1405428,https://twitter.com/SLA1500/status/1623757039838150656,"George ""Lucifer"" Soros.  Bosom buddies with Clinton, Obama, Biden, Schumer, Pelosi, Schiff, Warnock, and others.  e.g. He was the fifth-largest donor to Hillary Clinton. https://t.co/HvQNp92eay",SLA1500,SLA1500,0.968915045
724260,https://twitter.com/LibertyVigilant/status/1625582600495456256,"George Soros spent $40M+ in 75 US district attorneys’ offices. Radical DAs have abandoned their duty to prosecute criminals, endangering our communities. 
Save your neighborhoods… Demand the removal of Soros-funded prosecutors. https://t.co/UAnMW8PYma",UFO Deceptions.,LibertyVigilant,0.968678892
174622,https://twitter.com/Patriot31/status/1625637503561777152,"Oh,  so more gun laws would NOT have made difference..  since the existing laws were ignored. You just can‘t make this stuff up
🤡🤡🤡
Anthony McRae details only GET worse –&gt; Soros-backed prosecutor DISMISSED felony gun charge https://t.co/brxXiNB5P5 via @twitchyteam",🇺🇸🇺🇸Patriot Girl 🇺🇸🇺🇸 Ultra MAGA,Patriot31,0.9685601
650357,https://twitter.com/MichiganWave/status/1625211583331766272,"You see the same pattern with the Clinton, Gore &amp; Bush families.  They've abssimilated away from their own ancestral roots and have glommed on to the post-1960, anti-White, GAE/Alien overclass.  Where Dimon, Soros, Greenblatt et al stand as their masters.",Dr President-Elect Turning Point Tim Buktu,MichiganWave,0.968530357
1085507,https://twitter.com/Helenasgallery/status/1623851085453570048,"WOW MATT Gaetz Scorched The Raven Group - aka Pfizer, aka Google, aka Soros...",Helena Glass,Helenasgallery,0.968321383
133331,https://twitter.com/xtrabiggg/status/1624780146199695360,"The next Soros #ColorRevolution target? 

#Macedonia. 

All the same corruptocrats are laying the same groundwork (and paying off all the 'right' people). Look for Victoria Nuland to 'appear' just prior. (As she ALWAYS does!) https://t.co/RSrAMEVImB https://t.co/xpMkFr2kY0",xťřåbíğģğ *Not Valid In Some States,xtrabiggg,0.96823144
75024,https://twitter.com/alx/status/1623768189954932736,"Hillary Clinton is slowly morphing into George Soros

 https://t.co/7GhGAYKdT5",ALX 🇺🇸,alx,0.967808187
250358,https://twitter.com/zx77789/status/1625302434401714176,"@hightide172 @jaljr Left out Pritzkers, Rothschilds, Rockefellers…",Tradmom,zx77789,0.967777669
452758,https://twitter.com/Brenlin01/status/1624843571206430720,@Amer1canKatana @OldCrow002 @DonaldRinaldi5 @traveler002 @HarryMi47749146 @theappocalypso @NickDowdy10 @robcarlson20 @diggihop @Roe50 @GuitrNl @Mike24632892 @PunkinDyer @N8theGr8ter @Michael_G_RnD @MelBabbit @Visitor22 @Wahboom @Lynda63986855 @Interested10101 @kcinor @preston7440 @WWillson4 @2024strongTx @Crimedog75 @rebelpuss @DennisH59386592 @JacobMcCandle17 @MarilynLavala @Sango_Sing_Song @nightwarrior603 @S51781902 @antoniaiadi @Larryputt @6thgentexan @1AuburnAllie @VivMilanoFSL @MvH6259 @DFBHarvard @Pat300000 @fighting4right @elonmusk @BurnTheBrighter @KBish0224 @HeavenScent88 If they would curtail Soros money you’d see a lot of crap disappear and some normalcies start to return.,Brenlin01,Brenlin01,0.967747211
477483,https://twitter.com/crusader4US/status/1623785195634565120,@MittRomney is owned by Soros and the WEF! https://t.co/tCrMpzkVVI,Crusader4US,crusader4US,0.967716753
299506,https://twitter.com/BruceLeroyi812/status/1625630026812231680,"@Snuffawupalous @ClownWorld_ Probably, Soros backed.",🇺🇸 I am Robert E. Leroy,BruceLeroyi812,0.967594504
339386,https://twitter.com/Txnmoxy/status/1624717032276037632,@stillgray Soro’s slush fund?,TxnMimi,Txnmoxy,0.967563808
1223118,https://twitter.com/JdeJ555/status/1623365396668596224,"She said it 10 Months ago...
One way or another we will take out Nordstream 2.

Nuland was the orchestrator(with Soros) of the 2014 failed Coup. https://t.co/hylTeQq5t4 https://t.co/Bddqg7Z7Zj",Jd,JdeJ555,0.96731782
1120004,https://twitter.com/FranzRRM/status/1625549995431837696,"@markham_ppc @DavidRusskian @thierrybaudet @Davos No 4th, 5th or whatever Reich. We're on to the khazar kon.",Franz Glaus,FranzRRM,0.967286885
624834,https://twitter.com/SweetHomeGirI/status/1625274988558450688,"@DeanLeh Imagine conflating immigration with illegal immigration because, you’re a stupid liberal who pushes evil billionaire elites like George Soros’s “Open Society Foundation” agenda to destroy America’s borders AND HER SOVEREIGNTY. 

Without sovereignty, no rights. You serve the rich.",CO2 ISN’T A POLLUTANT FFS,SweetHomeGirI,0.967194021
736541,https://twitter.com/stillgray/status/1623353349834948608,Yoel Roth appears to believe that Trump was put in office by the Russians.,Ian Miles Cheong,stillgray,0.967100978
770844,https://twitter.com/leappoffo/status/1623871051116556288,@basedspinach You don't?    Wtf?    Zog clown,JASON,leappoffo,0.96703881
105901,https://twitter.com/chestnut2171/status/1625349037447647232,@EddieConroy10 Sewing more division. He takes orders directly from Obama and soros,GaChestnut 🌳,chestnut2171,0.967007577
1254848,https://twitter.com/danbo9041/status/1624819897908723712,"@_BarringtonII Many of the ""whites"" that blacks justly despise are actually Jewish. Check out this article about this Jew who goes around NYC stealing swindling property deeds from poor blacks https://t.co/Nawvz8x769","Jenny, the artist formerly known as Steve",danbo9041,0.966788828
918436,https://twitter.com/xanaduladylara/status/1624164823033339904,@ReefSixtyNine69 Absolutely not. It's gotta be a Soros prosecutor running this anti-American op.,Lara Runger,xanaduladylara,0.966663122
804904,https://twitter.com/heliski777/status/1624844525498945536,@harryjsisson Another Soros paid bot. Funny thing is Schiff had his campaigns financed by Soros- a Communist,❌Skibum,heliski777,0.966410458
1223049,https://twitter.com/JdeJ555/status/1623733387457339392,"@CILinvestor Victoria/Biden/Soros allemaal betrokken bij de gefaalde Coup in 2014....

Na Trump waren ze bezeten om hun werk af te maken.

Russische Regime change voor de NEOCON/Militairy Industrial Complex. De Globalisten hebben de Mineralen nodig voor al de plannen. https://t.co/BSIz4Opidw",Jd,JdeJ555,0.966283441
1096913,https://twitter.com/jomaeckel/status/1624520069739950080,"They can thank WEF and Soros, Gates etal for most of it.  Trying to reset the whole world. https://t.co/qgz6p7YLT3",jo maeckel,jomaeckel,0.966027975
915430,https://twitter.com/CharlieDUSA1/status/1624426161009840128,Soros Obama playbook! https://t.co/Kqxq5JND8T,Charlie D. USA#1,CharlieDUSA1,0.965995908
1484167,https://twitter.com/rocket4th/status/1625622982302498816,F.JB's FCC nominee GiGi Sohn appears on George Soros' Open Society list as one of his world leaders. Confirmation of Sohn would add to his purchase of US Spanish radio news media before midterm elections. OANN and Newsmax cancel is template of his future media control plan! 🗽😤,rocket4th,rocket4th,0.965738356
624934,https://twitter.com/SweetHomeGirI/status/1624149484946206720,"@ZombyWoof2022 @balajis @ModelYendofICE “We are the wealthy 1%. There is no God. You have no soul. We control life. You have no value. We don’t need you.” -  Yuval, WEF Jewish Bolshevik Globalist Nazi",CO2 ISN’T A POLLUTANT FFS,SweetHomeGirI,0.96521765
1244223,https://twitter.com/greaseradio1/status/1625147934969937920,Why Does Hillary Clinton Look Like She's Slowly Morphed Into George Soros? https://t.co/e5KbqfoAvh,Grease Monkey Radio,greaseradio1,0.965086281
1334912,https://twitter.com/NewsCloset/status/1624808654196056064,@IsraelBitton Interesting admission that “access to information and exposure to different perspectives” shapes opinion. Imagine if information is limited to whatever the FBI &amp; Google allow us to see? What happens when the media is brought to us by Pfizer/Soros/the “experts”?,Closeted News Junkie,NewsCloset,0.965086281
986685,https://twitter.com/pasqueflower19/status/1625610397184151552,Anthony McRae details only GET worse –&gt; Soros-backed prosecutor DISMISSED felony gun charge https://t.co/cUlNkwb2gQ via @twitchyteam,Carol RN *Miss Rush & the Gipper* 👩‍⚕️🐘🇺🇸 📿,pasqueflower19,0.96505332
719551,https://twitter.com/cttechgenius/status/1623532361039110144,@SebastianGarof5 So Democrats would wear a George Soros pin?,Ct TechGenius,cttechgenius,0.964254141
1534362,https://twitter.com/GuntherEagleman/status/1624535548428791808,"Remember… Zelenskyy is backed by the Clintons, Bidens, Klaus Schwab, and George Soros…

It’s all propaganda.",Gunther Eagleman™,GuntherEagleman,0.964220583
267113,https://twitter.com/RedonkTX/status/1623207295478792192,"@PresidntTicTac @atensnut We have solutions.  But Soros and the WEF stop them.  Gold standard, border, common sense environmental laws, cutting spending and taxes.  It’s all there but Dems want the NWO with the Bush/Romney Wing of the GOP.",Redonk,RedonkTX,0.963643372
319339,https://twitter.com/LauraLeeBordas/status/1623498976828719104,@alexbruesewitz TRAITOR YOU LOST MY VOTE FOREVER Soon as I saw you take Soros money along with speaking for anti Trump candidates and having the Bushes' campaign for you as well as your close ties to them YOU ARE DONE I'm exposing everything I can find Thank GOD Elon has the truth on Twitter now,TRUMP COUNTRY USA/@LauraLeeBordas,LauraLeeBordas,0.963574827
279798,https://twitter.com/4freereign/status/1625515251507556352,@CitizenFreePres Was that another released and deployed actor...Soros eviI.,Freereign,4freereign,0.963574827
658764,https://twitter.com/openthebooksaus/status/1623436164454838272,@brendon_connell So Israel is involved in the trafficking of children for sex and body parts. No surprises here,GlamisTheHelperMouse 🐭,openthebooksaus,0.96305722
379627,https://twitter.com/raymeem/status/1623960848183222272,@Trad_West_Art So the purpose of Ukrainian war is having a supplier for whorehouse! Is Goldberg a jew? Curious!,Signreader,raymeem,0.963022411
609422,https://twitter.com/CartlandDavid/status/1624510236752064512,@rangerholton @ganaha_masako Schools are becoming synagogues of Satan,Dr David Cartland,CartlandDavid,0.962917924
74393,https://twitter.com/100PercFEDUP/status/1624457155393847296,"Matt Gaetz DESTROYS Top Lobbyist For Pfizer, Google, And Soros During Explosive Committee Hearing [VIDEO] https://t.co/adDdwrdF2e",100% FED UP!,100PercFEDUP,0.962848186
1389041,https://twitter.com/dlbzen/status/1625014742917042176,#weseeyourbullshit #WEFpuppets  #ufo #EastPalestine #EpsteinClientList https://t.co/39rinVtBlP,zendo,dlbzen,0.962813199
1431473,https://twitter.com/HotMama83163983/status/1624469112088047616,Oh look! Fuhrer Hypocrite preaching about hypocrisy! https://t.co/mPxj8ek9S6 https://t.co/Ih3RbOQ51M,MamaBear🇺🇲,HotMama83163983,0.96277827
569064,https://twitter.com/pat0lopez/status/1624510895723257856,"Costosos e INEFICIENTES. Amantes de los impuestos ""verdes"" porque según ellos el planeta se muere y la plaga son los Goyim (el resto). Viven enamorados un capitalismo circular y ""open mind"" trans-loquesea tipos de familia, mientras te quieren poner el chip en la cabeza. https://t.co/bZDsUhBI0f",Pat0® 😊,pat0lopez,0.962673068
961568,https://twitter.com/ecJulie/status/1625609977829138432,"Soros-backed groups conspired to silence, defund conservative news outlets with government help. Lavishly funded groups purporting to track ""disinformation"" worked behind the scenes to silence conservative media by sapping advertising revenue
https://t.co/F4OZZoLoOr",Julie ●●●,ecJulie,0.962673068
1138860,https://twitter.com/dullman_nonnie/status/1624832364290404352,"The Fourth Reich is here, its the Democrap Party that’s overflowing with Marxist pushing for a Communist/Socialist totalitarian State!!!
No wonder they have a bumbling fool as President, he’s just a cover for whoever is behind this.
Obama-Soros-Klaus Schwab are the key players. https://t.co/i9Qq3dl81M",❌Nonnie Dullman❌,dullman_nonnie,0.962673068
1556580,https://twitter.com/ICant70/status/1624176797918150656,"Soros talks about Biden being involved with Ukraine
Check out KurlyQ5.0's video! #TikTok https://t.co/mNaoRGmOrk",I Can't,ICant70,0.962602794
676330,https://twitter.com/Sentry528/status/1625215577101836288,Rhetorically: why not just do the Bolshevik Khazarian practice of https://t.co/ZpZM19lehe Plundering with malevolent intent. https://t.co/Q1KO8YeffO,Astraios Plejaren { Parady } Memes.,Sentry528,0.962320566
1099451,https://twitter.com/JewWishAshke/status/1624408117327847424,Blocked. There are facts and then there are just ignorant soft jewblamers. The rothchild coupled w/lindberg is disgusting. You devalue the truth when you perpetuate this scapegoating. https://t.co/Jj6EpMYo6e,NoShtickJewishChick,JewWishAshke,0.961749911
372763,https://twitter.com/braveton/status/1624829511601725440,"Has anyone noticed the lack of diversity amongst the members of the WEF? And why they are allowing millions of so called”refugees “ into European nations, has there ever been a story of Schwab’s life, Soros’s? They were a big part of Nazi history, again, why no diversity ?",Braveton,braveton,0.961642027
516672,https://twitter.com/baptizedin88/status/1623915983223287808,@HikindDov @joerogan @IlhanMN The vile and anti-white ideologies that jews spew themselves is what forments the hate against them #88,🔥BAPTIZED🔥 in 88,baptizedin88,0.961533785
198083,https://twitter.com/cheriemum/status/1625610538284904448,Soros-Backed Prosecutors Have Overseen Crime Waves In Major U.S. Cities - Becker News https://t.co/pXgOaO0kxR,Cherie,cheriemum,0.961352825
1252342,https://twitter.com/SteensgaardBG/status/1624384477353877504,@Sportz_DC @AOC @washingtonpost Jews are nazi,Jonas steensgaard 🇷🇺🇧🇬,SteensgaardBG,0.961280227
844928,https://twitter.com/WeAreAllBack/status/1624771879633567744,"@mtaibbi @JonathanTurley The bots are out in droves. 
They are here to help with the destruction of America and freedom of Speech. 
How much are these bots being paid by Obama and Soros?
#censorship",🇱🇷I AM ROCK 🇱🇷,WeAreAllBack,0.961280227
892762,https://twitter.com/TheRealKoolair/status/1625508923871571968,@Know_More_News Wow the Jews are bbbased,koolair,TheRealKoolair,0.961061478
682777,https://twitter.com/Bokeer17/status/1625535671120134144,@DC_Draino The khazarian mafia doing what they do best. Subversive clandestine warfare,Boker,Bokeer17,0.960988283
460122,https://twitter.com/BurghGurl/status/1623691675569725440,"When Trump won Obama bought a house in DC. He moved Susan Rice into his basement.  They and Eric Holder set up organization to go after school board seats, local legislature seats and DA's. Wonder who funded them. Maybe Soros? It's a ( non profit) called Organizing For Action.",YinzAwake,BurghGurl,0.960915089
59314,https://twitter.com/SandraYozipovic/status/1625443545976020992,"Why so much chaos? 
The Federal Reserve has been bankrupt since October 2022. 
The Khazarian Mafia is in full PANIC! 
Winning the War isn’t easy but it will be worth it!",Killer Instinct 🇺🇸,SandraYozipovic,0.960804939
1191921,https://twitter.com/RatiugJES/status/1624779068913639424,"@PowerUSAID @USAmbHungary @USAID This freedom destroying witch should be thrown out of the democratic and independent nation of Hungary.
Allowing Power/Soros/Obama/Clinton to foment another ""revolution"" will be the a disaster, once again.",Make America Normal Again,RatiugJES,0.960398376
575016,https://twitter.com/LibertyMarieEP/status/1625050960748859392,"@HobbyLobby Your Super Bowl ads spectacularly backfired. Leftists hate you more and the right is angered by you ignoring the facts. LIKE Fentanyl pouring across our borders and child/human trafficking at an all time high. This rev, as many others went to Soros funded seminaries. https://t.co/3VsLuSLWGo",TheDivineMissM 🇳🇱🇧🇷🇺🇸,LibertyMarieEP,0.96032393
316854,https://twitter.com/CatieGus/status/1624054996147789824,@DashDobrofsky THE RIGHT TO BEAR ((((((( ARMS )))))) BACK IN THE DAY THEY HAD CANNONS.. Let's Get Cannons... That will work,Hey Catie Text Trump to 88022,CatieGus,0.96032393
1492384,https://twitter.com/RookieTweetr/status/1623472568194809856,"@gummibear737 I just learned so much about the WEF from exploring their website (and a few links) in the link you provided. One thing I saw is that most global corporations are their partners, and so is George Soros’ Open Society Foundation. They’re a bunch of damn Communists and/or Fascists!",David Hutchinson,RookieTweetr,0.960212231
385901,https://twitter.com/WiscguyNE/status/1623833452993814528,"@Shoot4Education @kylegriffin1 @AngelRe96386095 Philly is a shit town full of Italian, blue collar union thugs with ZERO class. (Fuck the Eagle’s go CHIEF’S) it’s been corrupt forever! How’s your murder rate with your Soros “prosecuter?” Enjoy your shithole slum town!",Tom,WiscguyNE,0.960174859
1146190,https://twitter.com/brooklyn_jenny/status/1624877347055755264,"@daviddunn177 @POTUS Every big “corporation” 
ie: big Pharma
      Besos
      Gates
      Zuck
      Soros
      Hollywood
Donate to democrats, not republicans",✨Brooklyn Girl ✨,brooklyn_jenny,0.960025191
997024,https://twitter.com/BubbaLee20/status/1623411880504205312,@RitchieTorres It's common knowledge that Jews hate money. Just ask George Sorros and Larry Fink https://t.co/Eahv0F4UbA,Omnicon Prime,BubbaLee20,0.95998776
1169905,https://twitter.com/88milesanhour/status/1624562967466463232,@RightWingWatch Nice red shoes alex (((stein))),"Shin ""Hakuun Yasutani"" Matsunaga ジオン公国 • 88mph",88milesanhour,0.959912598
915395,https://twitter.com/CharlieDUSA1/status/1624844220707008512,@StephenM @GreatlakesladyM Chaos equals control.  The Soros way!,Charlie D. USA#1,CharlieDUSA1,0.959912598
658668,https://twitter.com/openthebooksaus/status/1623672314142539776,@EmeraldRobinson @thecoastguy @GBNEWS @guardian So why do the Khazarian convert Jews have to scream all the time. He who shouts the loudest?,GlamisTheHelperMouse 🐭,openthebooksaus,0.959875047
1005215,https://twitter.com/Catz4maga/status/1625501585764945920,@ricwe123 Why do these healthy guys just wander around waiting to be targeted? Why not have somebody get you food or whatever you need and just stay out of sight for awhile? Why die for NATO and the jews?,"Meow, Or Scratch?",Catz4maga,0.959724367
1004922,https://twitter.com/tjerubbaal/status/1623625515759280128,If you want to explain why the #TwitterFiles &amp; probing the dirty dealings of Yoel Roth &amp; his ilk in #FedTwitterCollusion point out that Richard Nixon would never have had to resign over Watergate if it happened if twitter &amp; the web existed.,Tom GFY PhD 🌸,tjerubbaal,0.959648728
13934,https://twitter.com/DionnehillOC/status/1623390566921928704,"@_LiveLoveSimply @unhealthytruth She already knows, and so does sicko Roth.",Fight4Truth🚨,DionnehillOC,0.959535182
495443,https://twitter.com/BarbieDoll2020/status/1624166810873389056,@CollinRugg @GeorgePapa19 Selections have consequences and the crooks don’t care! Just ask @katiehobbs she doesn’t care! #sorosplant @KariLake @KariLakeWarRoom @RealMarkFinchem @AbeWarRoom @AbrahamHamadeh @bgmasters,Barbie2020,BarbieDoll2020,0.959230721
434377,https://twitter.com/UK1AirRaid1UK/status/1625454248023449600,A George Soros funded ORG has to be linked https://t.co/QzGHkkBCkw,CatFan in NKY,UK1AirRaid1UK,0.959230721
132261,https://twitter.com/moronmomma/status/1625339558383566848,"Soros + Obama = Ukraine Biolab

https://t.co/2wbCjGIsjf",🇺🇸#SaveAmericaSaveTheWorld,moronmomma,0.959192574
658527,https://twitter.com/openthebooksaus/status/1624162318111379456,@LCHF_Matt And Joseph Raz I assume was also the same fake Jew philosopher behind the Covid BS too,GlamisTheHelperMouse 🐭,openthebooksaus,0.959116042
658383,https://twitter.com/openthebooksaus/status/1624972680326942720,@MaryKostakidis When will the Khazarians be extradited then,GlamisTheHelperMouse 🐭,openthebooksaus,0.959116042
658677,https://twitter.com/openthebooksaus/status/1623662510925836288,@DawsonsLeftPeg @thecoastguy Isn’t GB owned by the usual Khazarian suspects?,GlamisTheHelperMouse 🐭,openthebooksaus,0.958924115
1280863,https://twitter.com/Darrin_Bentley/status/1623469445304795136,@liz_churchill8 Along with Soros and Klaus Schwab. Pretty much the Tri-fecta of evil.,Darrin Bentley🇺🇸,Darrin_Bentley,0.95857656
